                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    124,                0.68458,                0.30852,                0.97539,                0.98876,                      1,                  0.995,                 0.8955,                0.63853,                0.21547,                0.85383,             0.00032583,             0.00032583,             0.00032583
                    125,                0.67505,                0.30462,                0.97296,                      1,                      1,                  0.995,                 0.8955,                0.65383,                0.19749,                0.85589,              0.0003217,              0.0003217,              0.0003217
                    126,                0.66849,                0.30411,                 0.9679,                      1,                      1,                  0.995,                  0.874,                0.57395,                0.18397,                0.85192,             0.00031758,             0.00031758,             0.00031758
                    127,                0.68726,                0.30876,                0.97538,                      1,                      1,                  0.995,                 0.8955,                0.58579,                0.18308,                0.84354,             0.00031346,             0.00031346,             0.00031346
                    128,                0.65913,                0.30007,                0.96374,                      1,                      1,                  0.995,                 0.8955,                0.56422,                0.19677,                0.83808,             0.00030933,             0.00030933,             0.00030933
                    129,                0.66682,                0.30125,                 0.9633,                      1,                      1,                  0.995,                 0.8955,                0.61054,                0.21832,                0.85073,             0.00030521,             0.00030521,             0.00030521
                    130,                0.65435,                0.29888,                 0.9614,                      1,                      1,                  0.995,                 0.8955,                0.56426,                0.19562,                  0.839,             0.00030109,             0.00030109,             0.00030109
                    131,                0.67361,                0.30427,                0.96832,                      1,                      1,                  0.995,                 0.8955,                0.57148,                0.19004,                0.85558,             0.00029696,             0.00029696,             0.00029696
                    132,                0.66762,                0.29892,                0.96778,                      1,                      1,                  0.995,                 0.8955,                0.59387,                 0.1864,                0.85329,             0.00029284,             0.00029284,             0.00029284
                    133,                0.66376,                0.29635,                0.96415,                      1,                      1,                  0.995,                 0.8955,                0.61957,                0.20799,                0.85958,             0.00028872,             0.00028872,             0.00028872
                    134,                0.66078,                 0.2976,                0.96541,                      1,                      1,                  0.995,                 0.8955,                0.59525,                0.19096,                0.84612,             0.00028459,             0.00028459,             0.00028459
                    135,                0.66366,                0.29304,                0.96364,                      1,                      1,                  0.995,                 0.8955,                0.57942,                0.18687,                0.83728,             0.00028047,             0.00028047,             0.00028047
                    136,                0.66327,                0.29884,                0.96472,                      1,                      1,                  0.995,                 0.8955,                 0.5644,                0.17727,                0.85016,             0.00027635,             0.00027635,             0.00027635
                    137,                0.65686,                0.29522,                0.96341,                      1,                      1,                  0.995,                 0.8955,                0.61403,                0.20318,                 0.8401,             0.00027222,             0.00027222,             0.00027222
                    138,                0.65996,                0.29401,                0.96458,                      1,                      1,                  0.995,                 0.8955,                0.56512,                0.17719,                0.83177,              0.0002681,              0.0002681,              0.0002681
                    139,                 0.6653,                0.29596,                0.96559,                      1,                      1,                  0.995,                 0.8955,                0.52879,                0.17126,                0.82529,             0.00026398,             0.00026398,             0.00026398
                    140,                 0.6485,                0.29107,                0.95479,                      1,                      1,                  0.995,                 0.8955,                0.58836,                0.19286,                0.84454,             0.00025985,             0.00025985,             0.00025985
                    141,                 0.6512,                0.29142,                0.96114,                      1,                      1,                  0.995,                 0.8955,                 0.5654,                0.18115,                0.83955,             0.00025573,             0.00025573,             0.00025573
                    142,                0.65254,                0.29373,                0.96117,                      1,                      1,                  0.995,                 0.8955,                  0.544,                0.18193,                0.82241,             0.00025161,             0.00025161,             0.00025161
