                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                0.73395,                0.34159,                 1.0063,                      1,                      1,                  0.995,                 0.8955,                0.63732,                  0.203,                0.84341,             0.00051963,             0.00051963,             0.00051963
                     78,                0.71952,                0.33821,                 0.9929,                      1,                      1,                  0.995,                0.89792,                0.62293,                0.24363,                0.85896,              0.0005155,              0.0005155,              0.0005155
                     79,                0.72401,                0.34317,                0.99907,                      1,                      1,                  0.995,                 0.8955,                0.60689,                0.25488,                0.84875,             0.00051138,             0.00051138,             0.00051138
                     80,                0.71301,                0.33771,                0.99747,                      1,                      1,                  0.995,                 0.8955,                0.58887,                0.20338,                0.84196,             0.00050726,             0.00050726,             0.00050726
                     81,                0.72514,                0.34125,                 0.9985,                      1,                      1,                  0.995,                0.91725,                0.56587,                0.22924,                0.84481,             0.00050313,             0.00050313,             0.00050313
                     82,                0.71868,                0.33766,                0.99662,                0.98865,                      1,                  0.995,                0.88577,                0.54315,                0.20354,                  0.829,             0.00049901,             0.00049901,             0.00049901
                     83,                 0.7105,                0.33536,                0.98317,                0.98847,                      1,                  0.995,                 0.8955,                0.59352,                0.22159,                0.85349,             0.00049489,             0.00049489,             0.00049489
                     84,                0.71827,                0.34139,                0.99589,                      1,                      1,                  0.995,                 0.8955,                0.57864,                0.21993,                0.84011,             0.00049076,             0.00049076,             0.00049076
                     85,                0.71299,                0.33692,                0.98859,                      1,                      1,                  0.995,                 0.8955,                0.55903,                0.19054,                0.84228,             0.00048664,             0.00048664,             0.00048664
                     86,                0.71221,                0.33431,                0.99442,                      1,                      1,                  0.995,                 0.8955,                0.64779,                 0.2167,                0.84503,             0.00048252,             0.00048252,             0.00048252
                     87,                 0.7096,                0.33217,                0.98995,                      1,                      1,                  0.995,                 0.8955,                0.58067,                0.20161,                0.84667,             0.00047839,             0.00047839,             0.00047839
                     88,                0.69747,                0.33016,                0.98371,                      1,                      1,                  0.995,                 0.8955,                0.54579,                0.19781,                0.84165,             0.00047427,             0.00047427,             0.00047427
                     89,                0.71179,                0.33725,                0.99674,                      1,                      1,                  0.995,                 0.8955,                0.59662,                0.20899,                0.83711,             0.00047015,             0.00047015,             0.00047015
                     90,                0.69128,                0.32559,                0.98527,                      1,                      1,                  0.995,                 0.8955,                0.55107,                0.21086,                0.84335,             0.00046602,             0.00046602,             0.00046602
                     91,                0.70606,                0.33131,                0.99311,                      1,                      1,                  0.995,                0.91112,                0.55323,                0.20342,                0.83188,              0.0004619,              0.0004619,              0.0004619
                     92,                 0.7103,                0.32844,                0.98695,                      1,                      1,                  0.995,                 0.8955,                 0.5638,                0.22085,                0.84221,             0.00045778,             0.00045778,             0.00045778
                     93,                0.70069,                0.32707,                0.98998,                      1,                      1,                  0.995,                  0.902,                0.53885,                0.21843,                0.84619,             0.00045365,             0.00045365,             0.00045365
                     94,                0.69384,                0.32787,                0.98338,                      1,                      1,                  0.995,                 0.8955,                0.58353,                0.21017,                0.84282,             0.00044953,             0.00044953,             0.00044953
